1;Andaluc≠a;11;Cˇdiz;11023;11023;Medina-Sidonia;352;11.320;4.127;58.052.198;14.066,44;5.128,29;11.362,31;0,4491;0,1815;6,5978;3,9465;1,4269;3,2415;9,7665;15,8095;20,9986;50,1839
1;Andaluc≠a;11;Cˇdiz;11024;11024;Olvera;363;8.643;3.392;41.122.641;12.123,42;4.757,91;9.275,78;0,4695;0,1942;5,4018;3,0479;0,6816;2,5484;7,9675;15,7373;24,1873;49,5595
1;Andaluc≠a;11;Cˇdiz;11025;11025;Paterna de Rivera;162;5.520;1.805;22.117.351;12.253,38;4.006,77;12.244,61;0,3893;0,1499;4,7265;3,0383;0,5024;3,4249;10,7935;18,9618;25,042;41,7777
1;Andaluc≠a;11;Cˇdiz;11026;11026;Prado del Rey;206;6.002;1.912;22.817.081;11.933,62;3.801,58;10.215,37;0,4245;0,1876;5,3016;3,4171;0,7974;2,1664;9,5923;17,7416;27,6328;42,867
1;Andaluc≠a;11;Cˇdiz;11027;11027;Puerto de Santa Mar≠a, El;2.476;85.117;32.472;740.805.492;22.813,67;8.703,38;16.366,08;0,4797;0,2155;12,2927;8,9446;3,7932;3,0654;9,3292;14,4064;21,6128;51,5862
1;Andaluc≠a;11;Cˇdiz;11028;11028;Puerto Real;1.086;38.974;16.019;293.824.503;18.342,25;7.538,99;15.206,94;0,4055;0,1565;6,4841;3,9995;0,9289;3,7216;11,1441;16,5807;24,2836;44,2699
1;Andaluc≠a;11;Cˇdiz;11029;11029;Puerto Serrano;264;7.005;2.229;21.465.872;9.630,27;3.064,36;8.055,43;0,3804;0,143;3,5078;2,0657;0,6122;3,1249;10,7937;18,1169;26,3242;41,6403
1;Andaluc≠a;11;Cˇdiz;11030;11030;Rota;799;27.571;10.891;209.412.801;19.228,06;7.595,40;15.052,81;0,454;0,2186;16,419;13,8712;9,323;3,4105;10,6376;15,3478;19,9076;50,6964
1;Andaluc≠a;11;Cˇdiz;11031;11031;San Fernando;2.362;95.026;36.730;694.519.857;18.908,79;7.308,74;16.495,01;0,4003;0,1584;6,5097;4,4195;2,1161;3,824;11,6115;17,3515;23,8292;43,3838
1;Andaluc≠a;11;Cˇdiz;11033;11033;San Roque;672;27.635;9.219;214.400.106;23.256,33;7.758,28;16.956,55;0,4818;0,2328;16,2157;12,622;7,962;3,2691;9,8317;14,4019;20,3282;52,1691
1;Andaluc≠a;11;Cˇdiz;11032;11032;Sanlúcar de Barrameda;2.085;63.968;21.131;339.268.348;16.055,48;5.303,72;11.573,05;0,4906;0,2302;12,6826;9,9424;5,081;2,513;8,6287;14,6393;21,3329;52,8862
1;Andaluc≠a;11;Cˇdiz;11035;11035;Tarifa;573;17.619;5.944;94.485.170;15.895,89;5.362,69;13.198,93;0,4225;0,1652;6,8042;4,6152;1,3065;3,9247;10,3714;16,3753;23,6644;45,6643
1;Andaluc≠a;11;Cˇdiz;11037;11037;Trebujena;307;6.906;2.911;35.552.683;12.213,22;5.148,09;10.363,13;0,4231;0,1647;7,986;4,3397;0,8679;3,9045;10,0715;16,9812;21,5186;47,5242
1;Andaluc≠a;11;Cˇdiz;11038;11038;Ubrique;728;17.162;6.902;94.638.015;13.711,68;5.514,39;10.954,04;0,4514;0,1927;7,4965;4,5484;1,153;2,8569;9,5328;16,1164;22,7161;48,7779
1;Andaluc≠a;11;Cˇdiz;11039;11039;Vejer de la Frontera;436;12.828;4.246;57.182.623;13.467,41;4.457,64;10.382,74;0,4512;0,1938;7,1487;4,8398;2,2758;2,9383;9,2961;15,455;23,5283;48,7824
1;Andaluc≠a;11;Cˇdiz;11041;11041;Villamart≠n;413;12.362;4.238;62.113.060;14.656,22;5.024,52;12.079,17;0,4426;0,1798;6,8525;4,4369;1,7225;3,0995;9,253;16,0947;23,2253;48,3276
1;Andaluc≠a;14;CΩrdoba;14002;14002;Aguilar de la Frontera;730;13.653;5.485;65.095.377;11.867,89;4.767,84;8.690,46;0,4737;0,2012;7,0214;4,2222;1,0665;2,654;8,1467;15,1847;23,6196;50,3951
1;Andaluc≠a;14;CΩrdoba;14005;14005;AlmodΩvar del R≠o;249;7.682;2.403;33.235.917;13.831,01;4.326,47;11.038,37;0,4374;0,1894;7,2199;5,4519;3,3693;2,2824;8,7049;16,7945;26,1917;46,0265
1;Andaluc≠a;14;CΩrdoba;14007;14007;Baena;796;21.138;7.156;97.531.271;13.629,30;4.614,03;10.947,20;0,4546;0,1909;8,5264;5,9047;2,4903;3,1289;9,0278;15,7575;23,7543;48,3314
1;Andaluc≠a;14;CΩrdoba;14010;14010;Benamej≠;194;5.095;1.782;22.916.146;12.859,79;4.497,77;11.251,72;0,4387;0,1659;4,5831;2,3847;0,3207;3,6516;8,7709;16,5872;23,4329;47,5574
1;Andaluc≠a;14;CΩrdoba;14012;14012;Bujalance;405;7.841;3.279;40.318.158;12.295,87;5.141,97;9.386,00;0,4464;0,1779;6,5199;3,7369;0,8308;3,1542;8,6742;15,8139;24,8153;47,5425
1;Andaluc≠a;14;CΩrdoba;14013;14013;Cabra;818;21.087;8.644;129.030.025;14.927,12;6.118,94;11.906,31;0,4289;0,1656;6,6846;4,1094;1,2656;3,7308;10,64;16,1513;22,069;47,4088
1;Andaluc≠a;14;CΩrdoba;14017;14017;Carlota, La;605;12.303;5.268;67.764.022;12.863,33;5.507,93;10.097,17;0,455;0,1855;7,1808;4,7698;1,6885;3,0296;8,6749;15,8062;23,9924;48,4969
1;Andaluc≠a;14;CΩrdoba;14019;14019;Castro del R≠o;376;8.058;3.126;39.002.664;12.476,86;4.840,24;9.323,04;0,4486;0,1757;5,5818;2,9337;0,6133;3,543;8,6924;15,4426;23,6159;48,7061
1;Andaluc≠a;14;CΩrdoba;14021;14021;CΩrdoba;12.248;323.600;139.889;2.944.327.716;21.047,60;9.098,66;15.230,56;0,4714;0,2061;10,565;7,8374;3,8486;3,0137;9,4609;14,5536;22,4826;50,4892
1;Andaluc≠a;14;CΩrdoba;14022;14022;Doœa Menc≠a;227;5.002;2.024;22.981.326;11.354,41;4.594,43;9.946,33;0,3935;0,1384;4,0293;2,3975;0,65;4,465;10,3444;17,081;25,0182;43,0914
1;Andaluc≠a;14;CΩrdoba;14027;14027;Fernˇn-Núœez;450;9.555;4.123;59.502.518;14.431,85;6.227,37;10.384,86;0,5058;0,2221;10,4102;7,3939;3,3094;3,2056;8,0153;13,992;20,4589;54,3282
1;Andaluc≠a;14;CΩrdoba;14029;14029;Fuente Obejuna;234;5.359;1.838;21.955.204;11.945,16;4.096,88;10.091,72;0,4471;0,1843;4,1753;2,5286;0,3076;2,7377;8,6879;16,4972;23,7432;48,334
1;Andaluc≠a;14;CΩrdoba;14030;14030;Fuente Palmera;511;10.530;4.016;47.274.344;11.771,50;4.489,49;9.176,22;0,4338;0,1779;8,5663;6,7676;4,4575;3,3496;9,0689;16,2034;23,3088;48,0695
1;Andaluc≠a;14;CΩrdoba;14035;14035;Hinojosa del Duque;331;7.506;2.900;38.323.906;13.215,14;5.105,77;9.520,24;0,5272;0,2625;17,0469;13,8985;2,2278;2,9385;8,1043;13,7403;19,632;55,5849
1;Andaluc≠a;14;CΩrdoba;14038;14038;Lucena;1.766;40.746;16.802;251.429.833;14.964,28;6.170,66;11.504,77;0,4634;0,203;11,6133;8,6065;3,637;3,2994;9,6222;15,523;20,8026;50,7528
1;Andaluc≠a;14;CΩrdoba;14042;14042;Montilla;1.073;23.650;10.249;150.334.587;14.668,22;6.356,64;11.371,40;0,4692;0,1998;9,1132;5,7819;2,0261;2,9574;8,6763;15,3279;23,5202;49,5182
1;Andaluc≠a;14;CΩrdoba;14043;14043;Montoro;423;9.752;4.068;53.542.975;13.161,99;5.490,46;11.514,68;0,4285;0,1668;6,5786;4,1316;1,4811;3,5329;10,0754;16,7476;22,9303;46,7138
1;Andaluc≠a;14;CΩrdoba;14046;14046;Nueva Carteya;310;5.567;2.346;23.729.086;10.114,70;4.262,45;7.334,66;0,4491;0,1756;5,3582;2,9405;0,6141;3,5898;8,9311;15,0337;24,114;48,3315
1;Andaluc≠a;14;CΩrdoba;14049;14049;Palma del R≠o;881;20.855;7.756;104.747.339;13.505,33;5.022,65;10.118,28;0,4784;0,2037;7,6314;4,7397;1,871;2,8342;8,1824;14,8843;23,4161;50,683
1;Andaluc≠a;14;CΩrdoba;14052;14052;Peœarroya-Pueblonuevo;364;11.918;4.275;74.244.353;17.367,10;6.229,60;15.463,31;0,4196;0,1686;4,9813;3,331;1,3946;2,9505;10,1105;17,229;24,7145;44,9955
1;Andaluc≠a;14;CΩrdoba;14053;14053;Posadas;294;7.352;2.744;36.085.493;13.150,69;4.908,26;10.330,85;0,4602;0,1865;6,5526;3,6891;0,6298;3,2342;9,0797;15,5716;22,1953;49,9193
1;Andaluc≠a;14;CΩrdoba;14054;14054;Pozoblanco;724;17.307;7.803;129.646.689;16.614,98;7.491,00;12.434,89;0,4473;0,1776;7,192;4,5879;1,4052;3,644;9,4779;15,0857;23,3923;48,4
1;Andaluc≠a;14;CΩrdoba;14055;14055;Priego de CΩrdoba;1.349;22.999;10.132;126.297.406;12.465,20;5.491,43;8.103,22;0,5043;0,225;11,4285;7,8272;2,347;3,0444;7,7262;13,3516;22,0092;53,8686
1;Andaluc≠a;14;CΩrdoba;14056;14056;Puente Genil;1.018;29.093;10.888;166.205.320;15.265,00;5.712,90;12.527,16;0,4297;0,1756;9,8152;7,2557;3,1048;3,6665;10,6792;16,2767;22,3237;47,054
1;Andaluc≠a;14;CΩrdoba;14057;14057;Rambla, La;321;7.444;2.929;36.496.746;12.460,48;4.902,84;10.925,19;0,4549;0,1855;5,7195;2,8853;0,4186;2,9615;8,5551;16,8088;23,2377;48,4368
1;Andaluc≠a;14;CΩrdoba;14058;14058;Rute;501;10.269;4.365;57.574.568;13.190,05;5.606,64;9.671,46;0,4913;0,212;8,3645;4,8488;0,9554;3,0657;8,1854;14,2114;22,414;52,1235
1;Andaluc≠a;14;CΩrdoba;14060;14060;Santaella;314;6.022;2.526;29.566.881;11.705,02;4.909,81;10.061,10;0,4515;0,1848;6,8387;3,8495;0,7649;3,1259;8,6811;16,5547;23,849;47,7891
1;Andaluc≠a;14;CΩrdoba;14066;14066;Villa del R≠o;284;7.443;2.778;38.073.796;13.705,47;5.115,38;10.998,47;0,4845;0,2284;13,9743;8,3404;1,4381;2,88;9,5642;15,5183;19,5845;52,453
1;Andaluc≠a;14;CΩrdoba;14069;14069;Villanueva de CΩrdoba;459;9.720;3.899;47.149.476;12.092,71;4.850,77;9.331,78;0,4788;0,204;7,448;4,4878;0,8054;3,0545;8,3401;15,1859;22,5958;50,8237
1;Andaluc≠a;18;Granada;18003;18003;Albolote;674;16.450;7.266;147.545.430;20.306,28;8.969,33;14.512,14;0,4647;0,2035;12,2613;9,7299;5,0503;3,8222;10,4316;14,1147;21,1741;50,4574
1;Andaluc≠a;18;Granada;18006;18006;Albuœol;222;6.190;2.049;30.298.338;14.786,89;4.894,72;9.106,39;0,5306;0,2497;11,4697;5,9669;1,1934;2,7726;8,124;12,5486;19,6933;56,8615
1;Andaluc≠a;18;Granada;18011;18011;Alfacar;171;5.316;2.176;36.536.150;16.790,51;6.872,86;14.047,98;0,4187;0,1707;5,7737;3,7808;1,111;3,3108;10,6178;16,9067;24,3407;44,824
1;Andaluc≠a;18;Granada;18013;18013;Alhama de Granada;435;6.016;2.443;26.863.839;10.996,25;4.465,40;8.325,52;0,4087;0,1507;4,3262;2,7051;0,6005;3,8092;9,2826;15,802;26,0145;45,0917
1;Andaluc≠a;18;Granada;18014;18014;Alhend≠n;186;5.755;2.527;44.518.715;17.617,22;7.735,66;14.474,31;0,3581;0,1186;3,7171;2,0182;0,4366;4,9865;11,8917;17,3791;25,8407;39,9021
1;Andaluc≠a;18;Granada;18017;18017;Almuœ_car;867;27.076;8.913;143.506.163;16.100,77;5.300,12;12.868,80;0,4863;0,2257;12,5582;8,6724;2,7309;3,0221;9,459;15,5819;19,6774;52,2597
1;Andaluc≠a;18;Granada;18021;18021;Armilla;604;20.115;8.047;150.893.723;18.751,55;7.501,55;15.051,33;0,4335;0,1768;7,9197;5,0864;1,3585;3,6465;10,3388;16,3066;22,8721;46,836
1;Andaluc≠a;18;Granada;18022;18022;Atarfe;501;14.144;5.831;91.070.132;15.618,27;6.438,78;12.610,44;0,4222;0,1681;8,6307;5,9378;1,1104;3,9804;11,1315;15,7822;21,7822;47,3237
1;Andaluc≠a;18;Granada;18023;18023;Baza;840;22.718;7.996;124.831.393;15.611,73;5.494,82;11.801,38;0,4751;0,2086;11,0249;8,1212;3,8278;2,9849;8,6702;15,0408;21,8243;51,4798
1;Andaluc≠a;18;Granada;18047;18047;Cenes de la Vega;298;6.363;3.377;60.400.482;17.885,84;9.492,45;12.836,72;0,4506;0,1811;6,865;3,3285;0,6241;3,9628;10,6409;14,3999;20,5036;50,4927
1;Andaluc≠a;18;Granada;18062;18062;Churriana de la Vega;512;10.228;5.016;82.855.291;16.518,20;8.100,83;13.638,38;0,3838;0,1394;6,1902;4,1126;1,3086;4,3386;12,1114;16,7625;24,0349;42,7526
